TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE,DURATION,DURATION_UNIT,DEADLINE,DEADLINE_LANG
task,Study the Truth to Recognize the Lie,,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Unconditional Love is a Path of Fear, Pain and Suffering but Leads to Blessing with Satisfaction and Limitlessness","Loving your spouse unconditionally does mean enabling their behavior, approving of it, or accepting it. It means being the advocate for them no matter what.

Advocating for acknowledgment of sin by living an example, speaking Truth with humility and graciousness at all times - especially when you and them know you don’t want to. Praying for them, with them. Asking God to show you and them The Way through each challenging, contentious, volatile moment.

It does motivate leave room for your needs to be met, your wants to be satisfied. But does come with the promise that the God who gave you the desire for a great romance is also the one with you going through whatever is going on now and will guide you to the other side as He competes with himself to outdo His last blessing, gift, joy, pleasure He gave you most recently or originally.",4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Lean In and Away,Leaning into what you want naturally leans you away from you don’t want. Like a motorcyclist taking a corner.,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Counterintuitive,,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
,,,,,,,,,,,,,
section,Personal Development & Education,,,,,,,,,,,,
task,"Use ChatGPT to teach you how to write iOS applications, specifically task-management.",The goal would be to build a tool similar to ToDoIst but with a web interface that is built off of Laravel + VueJS so that we don't pay per-user and can customize it as we wish.,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Get Typescript Certification,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
,,,,,,,,,,,,,
section,Health,,,,,,,,,,,,
task,Pray,"Father in Heaven, I come to You through Jesus, and I need Your Holy Spirit. Help me obey You completely so I may have all of Your promises, most of all a fulfilling relationship with You.

Replace my thoughts with Your thoughts (memorize Scripture). They are firm, they lift me up when I am drowning and set me on high places to have a view I do not otherwise have. They are proven true with time. And they strip foolishness of their fancy robes to reveal them for what they truly are (gossipers and liars). They make me outgoing to share this good news with others and see them lifted up as well. They evoke my focus and I plow through the objections without having to give them my time.

*4 Love is patient, love is kind. It does not envy, it does not boast, it is not proud. 5 It does not dishonor others, it is not self-seeking, it is not easily angered, it keeps no record of wrongs. 6 Love does not delight in evil but rejoices with the truth. 7 It always protects, always trusts, always hopes, always perseveres. 8 Love never fails..."". - 1 Cor. 13

Desperate by Jamie MacDonald

12:57",4,1,Spencer (47554087),,every day at 6am,en,America/Los_Angeles,20,minute,,
task,Thanks,"""...“I tell you the truth, the Son can do nothing by himself. He does only what he sees the Father doing. Whatever the Father does, the Son also does."" John 5:19

""Enter His gates with thanksgiving and His courts with praise; give thanks to Him and praise His character."" Psalm 100:4",4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for the stories about you. For the example I see that you've set. And all it's promises.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Thank you for Brittany, wow she is such a gift to me. You made her to be so beautiful to look at, and lovely to listen to, and rich to be loved by, fun to play with. And she has such a beautiful personality and is so intelligent and interesting. Thank you for aligning our interests like homesteading, children, homeschooling, restfulness.",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for trusting me with Owen. Thank you for giving us resources to create things together. Thank you for letting him love video games.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for Emma. Thank you for her love of cooking and the resources to nurture that. Thank you for her love of dance and the resources for that as well.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for Liam. Thank you that I have a mini-me who loves to do daredevil things with me. Thank you that he is always up for something even Uber deliveries.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for Macy. Thank you that she thinks so highly of me and lifts me up. Thank you that she is eager to spend time with me and connect with me.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for Milo. Thank you that I understand his energy when others don't. Thank you that we get to wrestle.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for Arlo. Thank you for all the cuddles. And belly laughs.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Thank you for another day of our financial needs being met. Thank for the security of our land. Thank you for the rental house. Thank you for sporting goods we have fun with. Thank you for the dynamic landscape and weather. Thank you for our friends in the neighborhood and through church.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Praises,"""...“I tell you the truth, the Son can do nothing by himself. He does only what he sees the Father doing. Whatever the Father does, the Son also does."" John 5:19

""Enter His gates with thanksgiving and His courts with praise; give thanks to Him and praise His character."" Psalm 100:4",4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I praise You for Your example of how to live. It is truly a light unto my path.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"I praise you for regularly reminding me with the stars that my life and it's problems are very small, very solvable and fixable.",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,You are...,"*You are the light that's leading me. Into the place, where I find peace. You are the strength, that keeps me walking. You are the hope, that keeps me trusting. You are the light, into my soul. You are my purpose. You're everything. How can I stand here with You and not be moved by You? And You tell me how could it be any better than this? You calm the storms. And You give me rest. You hold me in your hands. You won't let me fall. You still my heart. And You take my breath away. Would you take me in? And take me deeper now.*",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"“Because one person disobeyed God, many became sinners. But because one other person obeyed God, many will be made righteous.”‭‭ Romans‬ ‭5‬:‭19‬ ‭NLT‬‬",I praise You for this characteristic of courage and sacrifice.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Promises,Reflect on His Promises. Follow The Way to them. On the path of obedience.,4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John 5:6** *""... Do you want to be healed?""*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John 10:10** *“The thief comes only to steal and kill and destroy;* *I have come that they may have life, and have it to the fullest.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Matthew‬ ‭7‬:‭12 “Do to others whatever you would like them to do to you. This is the essence of all that is taught in the law and the prophets.”‭‭‬,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**Mark 8:34-35** *“Whoever wants to be my disciple must deny themselves and take up their cross and follow me. For whoever wants to save their life will lose it, but whoever loses their life for me and for the gospel will save it.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John 12:46** *“I have come into the world as a light, so that no one who believes in me should stay in darkness.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John 16:33** *""I have told you these things, so that in me you may have peace. In this world you will have trouble. But take heart! I have overcome the world.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,**John 14:27** *“Peace I leave with you; my peace I give you. I do not give to you as the world gives. Do not let your hearts be troubled and do not be afraid.”*,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**James 1:12** *""Blessed is the one who perseveres under trial because, having stood the test, that person will receive the crown of life.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**Galatians 6:9** *“Let us not grow weary in doing good, for at the proper time we will reap a harvest if we do not give up.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,**Hebrews 12:1** *“Let us run with perseverance the race marked out for us.”*,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**2 Timothy 4:7** *“I have fought the good fight, I have finished the race, I have kept the faith.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John‬ ‭14‬:‭1‬-‭4** *""Don’t let your hearts be troubled. Trust in God, and trust also in me. There is more than enough room in my Father’s home. If this were not so, would I have told you that I am going to prepare a place for you? When everything is ready, I will come and get you, so that you will always be with me where I am. And you know the way to where I am going.”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John 14:6** *“Jesus told him, “I am the way, the truth, and the life. No one can come to the Father except through me. If you had really known me, you would know who my Father is. From now on, you do know him and have seen him!”*",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"**John 5:19** *“I tell you the truth, the Son can do nothing by himself. He does only what he sees the Father doing. Whatever the Father does, the Son also does.""*",Telling me a truth is making a promise. Promises about life are peace through it like walking on solid ground through a wild storm. The storm may be brutal to you but the ground will always be there and be immovable.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Revelation‬ ‭3‬:‭15‬-‭16‬ ""I know all the things you do, that you are neither hot nor cold. I wish that you were one or the other! But since you are like lukewarm water, neither hot nor cold, I will spit you out of my mouth!”‭",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"The LORD says, ""A voice is heard in Ramah. It is the sound of weeping and deep sadness. Rachel is weeping for her children. She refuses to be comforted, because they are gone."" The LORD says ""Do not weep anymore. Do not let tears fall from your eyes. I will reward you for your work,"" announces the LORD. ""Your children will return from the land of the enemy. So there is hope for your children."" announces the LORD ""Your children will return to their own land."" Jeremiah 13:15-17","I sit here at a campground deeply depressed. Wishing I could cry and release the hurt inside of me. Friends from church just a stones throw away checking in on me. Here with all my children and feeling dead inside, unable to play authentically and just be present. And I am wrestling deeply with resentment and bitterness for Brittanys decisions, knowing she ultimately entertains being with another man at some level but unwilling to vocalize any responsibility or the evil of this path she chooses over and over. The great damage it has caused and will to our children. This leaves me feeling abandoned by You. And I open this Bible to a random spot and the first thing I read is this.

It is as though You see me. And You know my fear. And that You do have real promises for me. Like You know just how little it takes to encourage me. But I struggle to believe. It reminds me of the man who said I believe but help my unbelief. And Jesus asking ""Do you want to be healed?"" Yes Jesus, yes God, I do. I want all of Your healing power. All of it. Today and now. For my heart, so I can be whole and lead this family. For Brittany so she doesn't lose it all. For our children. Save us again oh God.

Forgive me for the sins of hatred. Help me not hate. Help me love. But bring her love back onto me God. So we can love our children together again. Make me whole. Make my family whole.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"Do not look into her eyes for where to go, look into Mine.",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Re-member what has been dis-membered.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Requests,"*""I'm not askin, I'm beggin. I need Heaven. I'm desperate. You're my only hope. I need a miracle. And if I ever needed You it's right now.""* From Desperate by Jamie MacDonald

Ask anything in my name (identity, character, reputation, authority, essence) and it will be given to You.

Matthew 7:7-8 & Luke 11:9-10 *“Ask and it will be given to you; seek and you will find; knock and the door will be opened to you. For everyone who asks receives; the one who seeks finds; and to the one who knocks, the door will be opened.”*

*Luke 11:9 “And so I tell you, keep on asking, and you will receive what you ask for. Keep on seeking, and you will find. Keep on knocking, and the door will be opened to you.”*

*Luke 11:5-8 “Suppose you have a friend, and you go to him at midnight and say, ‘Friend, lend me three loaves of bread; a friend of mine has come to me…’ And suppose the one inside answers, ‘Don’t bother me…’ Yet because of your shameless audacity he will surely get up and give you as much as you need.”*

*John 15:16 “And I will do whatever you ask in my name, so that the Father may be glorified in the Son. You may ask me for anything in my name* ὄνομα (onoma)*, and I will do it.”*

*John 16:23-24 “Very truly I tell you, my Father will give you whatever you ask in my name. Until now you have not asked for anything in my name* ὄνομα (onoma)*. Ask and you will receive, and your joy will be complete.”*",4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Take my burdens. Unyoke me from the world onto You.,"**Matthew 11:28-30** *“Come to me, all you who are weary and burdened, and I will give you rest. Take my yoke upon you and learn from me, for I am gentle and humble in heart, and you will find rest for your souls. For my yoke is easy and my burden is light.”*",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Transform the atmosphere.,"Transform the atmosphere of my mind, and my soul, and my body to be right for You. And of our family, our marriage, our house and home.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Take up my cross and follow You.,Help me to take up my cross to follow you. Help me to understand what that means. Help me to understand how to apply this in my present circumstances.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Make Me Right with You,"**Psalm 85:8** *“I will listen to what God the Lord says; he promises peace to his people, his faithful servants—but let them not turn to folly.”*

If I want Your protection and to benefit from Your provision, I have to follow Your rules. Just like my children, or anyone, in my house.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,**Deliver Your Best to My Family**,I am capable of being THE conduit for this. So help me to align with You for 0 resistance flow.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Financial Security,"Please meet my families financial needs, and bring work for me. So they don't have to worry. So that I can provide consistency. Help my mind to be clear, rested and focused. Train me Jesus.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Hunger for Your Word,"Help me lead my family, truly. In prayer, in reading Your Word, in meditation on it. It washes us and saves us with it's Truth.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Evoke,"Show me, and help me to, evoke more maturity and unconditional commitment from Brittany. Selflessness and consistency from Owen.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Sexual Purity,"Help me remember she is worth waiting for and that I hate sexual immorality.

""You get what you give."" So if I want purity from her I must bring purity to her.

""Do to others as you would like them to do to you.” Luke‬ ‭6‬:‭31‬ ‭NLT‬‬",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Reconcile & Redeem My Marriage,"Show me The Way, so I know my path through this violence.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Protect me from double-mindness.,"*""6 But when you ask, you must believe and not doubt, because the one who doubts is like a wave of the sea, blown and tossed by the wind. 7 That person should not expect to receive anything from the Lord.""* Jame 1:6-7",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Brittany,Please show me my role to intercede for her on these things. Show me the resources I have.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I want to evoke what I want from Brittany.,"""Do to others as you would like them to do to you.” Luke‬ ‭6‬:‭31‬ ‭NLT‬‬",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Help me live in a way that makes her own soul ache for me.,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I want purity from my wife. So I need to bring it.,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I want commitment from my wife. So I will bring it.,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I want trust from my wife. So I will give it.,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I want hope from my wife. So I will choose it first.,This is solveable.,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Bless,**Bless** - Bless her with vision of Jesus so she can be blessed by the power that comes from doing as her Father in Heaven does.,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,**Sanctification in Truth**,"*“Sanctify them in the truth; Your Word is truth.” John 17:17* Replace her thoughts with Your thoughts, so she will recognize the enemies lies.",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Anxiety,"Please alleviate her anxieties, especially about our relationship. ""Be anxious for nothing. But be in prayer and supplication.""",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Protection from Deception,"*“I do not ask that you take them out of the world, but that you keep them from the evil one.” John 17:15* Scatter and kill the wolves. Breakdown the strongholds of lies the enemy has built.",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Intercession for Forgiveness,"*“And Jesus said, ‘Father, forgive them, for they know not what they do.’” Luke 23:34*

""Jesus wasn’t waiting for repentance. He released them in the middle of injustice. That wasn’t weakness. That was the most powerful act in history.""",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Intercession for Maturity,Mature my wife so she can enjoy life (especially our marriage and family) to the fullest.,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Purify,You purify those you love from the sin and ways of the world. Please purify her to have a belief of marriage and family that is pure and holy. Unmixed with the world.,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Honor the woman I see in her today.,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Intercession for valuing Compromise,"Help me craft a prayer aligned with You around these feelings and perspectives: Our marriage and family need her to compromise, without me feeling anxiety that she will complain fights and threaten me when it is required. I need her to be shown the value of compromise and contrast it to the disappointment of control failing.",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Conflation,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Accusation & Unapproachability,,4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Delusion as self protection,"When she says ""The kids will be fine."" I hate it. It's evil. And a blatant lie.",4,4,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Faith,"I believe, help my unbelief.

I believe because I have seen You overcome.

Where there is no fear there is no courage.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Help me to balance hyperphantasia into healthy phantasia. Make order from this disorder.,"My thoughts consume time, I must spend my time on what builds what I want. Dwelling on what I don't want and how to control it generally doesn't work.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I want to train my children to memorize Your Words.,"Replace my thoughts with Your thoughts. Your Word is Your thoughts, so if I memorize them they replace my thoughts. Now Your thoughts are mine.",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Please give me wisdom.,"*""5 If any of you lacks wisdom, you should ask God, who gives generously to all without finding fault, and it will be given to you. 6 But when you ask, you must believe and not doubt, because the one who doubts is like a wave of the sea, blown and tossed by the wind. 7 That person should not expect to receive anything from the Lord.""* Jame 1:5-7",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Align My Desires,Make me pure and holy for You. But please be gentle. Purity is like washing my windshield so I can see clearly and without obstruction.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Speak to me.,Find me here. And speak to me. I need to hear you. I need to feel you.,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Grant me Your perspective to my life.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,For Owen; help me to be the role model of a father you designed me to be. Please reveal more to me about Your vision for our relationship. Please give us laughter and fun. Opportunity to grow. Please show me how to train an obedient and selfless Christ-like spirit in him. And help me to do it in a way that is not critical and discouraging.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,For Emma; please bless her tender heart. Please show me how to show up for her and be the example she needs. Please protect her vision of You.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"For Liam; please bless his tender heart. Give him security and emotional energy. Please bless us with more time running and eating sushi, working out and lifting his spirits, but they reside on You.",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,"For Macy; please protect and heal her emotions. Protect and nurture her capacity to trust, and to understand it's purpose better.",,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,For Milo; please help us to bless his energy and direct it well. Please help me to give him the time and attention he needs. Please help me lead him into becoming a man and to soak up this time of child like playfulness.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,For Arlo; please stretch these precious years and give me time with him in my arms as he falls asleep. Please don't let me lose this last bit of precious time with him after my heart has been so ready and I've made time for him. Please God.,,4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Requests for Others,"- Mom and dad.
- Taylor & Ashley's marriage and family.
- Leland’s marriage and family.
- Ben's marriage and family.
- Melissa and Josh's marriage and family. Addie, scatter the wolves.
- Terry and his wife.
- Keith and his wife.
    [https://docs.google.com/document/d/1YrtAGgVoA_KFJI2j8nD8Ud-hwgkQSMcGNQiWso4vozA/edit?tab=t.0](https://docs.google.com/document/d/1YrtAGgVoA_KFJI2j8nD8Ud-hwgkQSMcGNQiWso4vozA/edit?tab=t.0)",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Negative Feelings,"The belief that divorce and separation is where I experience the most growth is a lie and an ever-present threat. 

I worry that the world will see my family as a narrative that divorce is inevitable, not so bad, etc... Even under the stars in your sky, dwarfing my problems and showing me they can be reconciled and redeemed.

I feel worthless or unimportant to her. Her belief that she can value me and simultaneously divorce me is sickening. It wounds me endlessly. Please cast out that spirit in her and give her Yours because I know You value me. Show me how to pray for her.

I feel saddened that she tells herself ""You can do this!"" and quotes Your Words like ""God is within her, she shall not fail."" as a fuel for staying on a path of divorce. It makes me sick to my stomach.

I feel sick that she will pass these beliefs onto our children.

I feel threatened by her stubbornness to disobey Your Words about divorce (Mal. 2:16 Matt. 19:6), Malachi says it's a garment of violence. I want to believe You are protecting us but I feel that as far in as we are is proof You cannot protect me and my children, or that You refuse to. I believe the narrative that You may be allowing it is contradictory to Your character and a lie that confuses me about who You are. Which brings me back to Your love, the way You live, is the real power You give me, and I see how powerful it is, but I also feel like I want to withdraw and not bother doing anything for anyone if they will be so violent to me. What is the point?

I want none of these things in my life God.

I just want maturity from her. Maturity to stop being a victim. Maturity to stop the spiritual, emotional, financial and circumstantial violence against me and our children.

How do I not allow my enjoyment of her to be interrupted by what I fear about her?",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Remind me that I have peace and hope about life when I do what You do.,"""...“I tell you the truth, the Son can do nothing by himself. He does only what he sees the Father doing. Whatever the Father does, the Son also does."" John 5:19",4,3,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Retired Prayers,"I am wounded and traumatized by her actions. I know forgiving can free me, but if she continues with the conditions I don’t know how I can be safe, or our children. And I also know that it never was truly safe because it was always contingent upon us obeying You. And there is no guarantee someone ever will. It’s just maintaining a pattern of obedience that shows the way.

Jesus, rescue and save my family and I. Reconcile our marriage and redeem it. I know what I believe this looks like, because of these Scriptures and my own desires. But I have doubt because of what Joshua 1 teaches about the consequences of disobeying You. But then John 7 you say that You do not condemn us, and John x says that You give us new life. I know it would take some kind of miracle, and the fuel would be Your love, in both of us. I believe You can do this, but Your will seems to be thwarted by ours. And yet you override it with consequences at times like Moses and Pharaoh. Buy I don’t understand what to hope about. For fear my hope would be misplaced and be toxic optimism. But not hoping seems fruitless and a guarantee of even more pain and suffering.

Help me to walk in faith today, tomorrow. Living as though You won't fail to honor your Promises, but being fully aware that obedience to You IS walking IN the pathway to Your Promises. The Bible says all Your promises were fulfilled through Jesus. I believe this. Learning to love like Him I can see, in a way, how it fulfills all Promises. But help me to understand what that means to my life right now.",4,2,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Prepare a Period care package with the boys for mom.,Include a letter from the boys.,4,1,Spencer (47554087),,every 15th,en,America/Los_Angeles,,,2025-01-15,en
task,Schedule a vasectomy.,541-508-7973 - Rogue Valley Urology of Bend,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Shower,,4,1,Spencer (47554087),,Every day at 5:02am,en,America/Los_Angeles,20,minute,,
task,Schedule a primary care visit for a blood panel for Hep. B.,,1,1,Spencer (47554087),,Aug 2 9:00 AM,en,America/Los_Angeles,15,minute,2025-06-30,en
task,Emma Meal Kitchen,"Frozen
- Pot Pie 
- Corn Dog
- Lasagna
- Hot Pocket

Dried
- Ramen

Fresh
- Salad
- 

Ideally
- Keto so I don't have an energy crash.
- Corn instead of wheat so it is gluten free.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Polish dress shoes.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Workout,Include Owen and the boys. Aim for once a week.,4,1,Spencer (47554087),,"Every Monday, Wednesday, Friday at 6:45am",en,America/Los_Angeles,15,minute,,
,,,,,,,,,,,,,
section,Therapy,,,,,,,,,,,,
task,Rewriting History,"At times she said ""You were on the spectrum of anger every day."" When previously she described those as a good stretch of time.

I don't know how to navigate this. It feels defeating. Which provokes bitterness and resentment in me.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Compromise,I find out that compromises we made are rewritten as me controlling her. This has undermined my fundamental trust that her yes is yes and no is no. And that she has the maturity to recognize it is what is happening.,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Unity vs Division,"I have deep concerns and frustrations about her idea of independance in our marriage. I believe it is conflates with division.

The chronic narrative of narcissism, avoidant attachment, secure, independence.",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Saying What Shouldn't Be Said and Not Saying What Should Be Said,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Surveys,"- Trust
- - Areas of Trust
- - Rating
- - Needs & Desires",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Who Told You?,"- To take your ring off?
- To coerce me out of the house?
- To be separated for six months?
- That divorce is justified?
- To stop telling your husband that you love him?",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,I need to name her behaviors so I can turn to Scripture to see how to respond to them.,,4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
task,Times Brittany Took Responsibility,"Retroactively Support to Reconcile Disregard

Division vs Autonomy",4,1,Spencer (47554087),,,,America/Los_Angeles,,,,
note,"On 4/9/25 she told me about Emmas Lupus and Hepatitus B. I said I needed to walk out of the house for some fresh air right after she told me. I thought I might burst into tears. When I came back in she told me that was a moment she felt I had just left her alone. Then she shared a whole lot of other information with me and made some accusatory comments to me along the way.

It really hurt me, and angered me, that even in a moment where I was just told my child has an even more life threatening, life long condition, that she had to blame me for the act of walking outside. And yet she said she understood and wasn't mad. But clearly she was.

Then I tried to respond to things and she just couldn't let me finish anything.

It was becoming clear to me that she was struggling to regulate her emotions, and I was completely unprepared for that entire moment so I felt I didn't even have time to process what I was feeling about Emma's condition, much less how it impacts her future and our family immediately. On top of that feeling attacked was way too much to bring into that.

So, I stayed under control, but said a couple of things to her that triggered her like ""I am a grown man, you don't need to tell me xyz."" But that is obviously an extremely minor thing in the situation, I know this. But, unfortunately, things that are triggering are triggering.

The next day, I got my heart aligned with God through Jesus and came over and talked to her. She was in a really positive mood and that was a real delight. We hit a rough spot in the conversation where she said something like ""You're blaming me.""

In reality I was simply confronting her, to admonish her, to diffuse and prevent future conflict. But this is maybe the key co-dependancy we have. Where she says something to me that hurts me or burdens me without my permission. I try to discuss that, but she accuses me of not staying on topic. I feel further accused and condemned to not being allowed to speak. So then I surrender and leave until a later time, usually the next day, where I can talk to her. But then when we start, at some point, she will become triggered again and I have to navigate it by verbally ""petting"" her to calm her down. So then I have the breakthroughs. But she virtually never apologizes.

So, on this day she said something like ""Afterward I saw that I brought things into the conversation I shouldn't have. I was emotionally compromised and I see I shouldn't have done that."" after I said ""I feel like you asked me to come into the room, I had nothing to discuss and was mentally and emotionally prepared to leave. But you asked to talk. So then when we talked to brought up something that was on top of what you wanted to focus on. Then when I tried to discuss those things I was accused of going off topic and shut down. That's not ok.""

Just writing this out I feel a little fundamentally clearer on how to interact with her when this comes up again.

I think now I need to find some Scripture to hold on to, and then do a video on Instagram/YouTube/Facebook.

I feel that posting those videos is a way of contributing to help other peoples relationships, including my kids' future relationships, from the poison that I see on the internet, that sometimes Brittany has referred me to.

It feels somewhat vindicating, and that I am directing my anger at something I want to actually leave then at Brittany, whom I want to stay. For her sake, our children's and my own.

I would like to interview different Therapists to have them add to it as well.",,,,Spencer (47554087),,2025-04-11T20:19:08.540000Z,,,,,,
